datetime,open,high,low,close,volume,Close_time,Quote_asset_volume,Number_of_trades,Taker_buy_base_asset_volume,Taker_buy_quote_asset_volume,Ignore
2020-11-08,0.2912,0.3081,0.291,0.3036,869000.14,1604879999999,261843.76157200,1948,375112.16000000,113115.12996900,0
2020-11-09,0.3035,0.3062,0.2962,0.2978,1076793.68,1604966399999,323476.55077400,2431,448458.61000000,135038.38003700,0
2020-11-10,0.2976,0.3114,0.2935,0.3086,1570244.75,1605052799999,479490.29414800,2959,763638.18000000,233087.26360500,0
2020-11-11,0.3088,0.336,0.3085,0.3202,4945725.94,1605139199999,1611868.86036400,8249,1812101.36000000,591005.63149300,0
2020-11-12,0.3207,0.3275,0.3079,0.3173,5465476.04,1605225599999,1731911.96938900,8233,3199217.27000000,1015081.36232900,0
2020-11-13,0.3172,0.3285,0.3145,0.3193,2070467.38,1605311999999,663911.34368700,3581,748298.65000000,240058.90589600,0
2020-11-14,0.3193,0.3203,0.3033,0.3053,1851722.89,1605398399999,572864.15344600,3834,1141642.64000000,353008.64051800,0
2020-11-15,0.3053,0.3124,0.2944,0.3078,3450601.75,1605484799999,1046099.86205100,6434,1744627.70000000,529064.36450000,0
2020-11-16,0.3077,0.3182,0.2923,0.3125,5105917.56,1605571199999,1559309.13629900,9428,2589660.44000000,791221.05666300,0
2020-11-17,0.313,0.3293,0.3088,0.3123,2647222.05,1605657599999,846500.91833700,5541,1271545.89000000,406452.96022100,0
2020-11-18,0.312,0.3234,0.3052,0.3163,4152526.05,1605743999999,1312106.69662400,8831,2078497.21000000,657174.46001000,0
2020-11-19,0.3161,0.3307,0.3133,0.3237,3786258.57,1605830399999,1221915.06565200,6887,1835886.92000000,592551.07213800,0
2020-11-20,0.3238,0.36,0.3231,0.3436,4559266.31,1605916799999,1559231.75715100,9738,3014024.42000000,1031500.90845300,0
2020-11-21,0.3435,0.3522,0.3371,0.3477,2667210.54,1606003199999,919990.29790700,5590,1312657.38000000,452574.67492600,0
2020-11-22,0.3477,0.38,0.3361,0.3492,6937175.59,1606089599999,2493900.70490700,15649,4189423.16000000,1509601.76555000,0
2020-11-23,0.3492,0.4036,0.3426,0.3795,10681925.8,1606175999999,4010504.86568900,20063,5167859.89000000,1940784.37073100,0
2020-11-24,0.3795,0.4261,0.3706,0.4131,10134787.92,1606262399999,4030228.24230200,22849,4449531.40000000,1776641.06627600,0
2020-11-25,0.4131,0.4329,0.3911,0.4063,8117559.62,1606348799999,3332541.18469300,18273,3176651.87000000,1300970.51151500,0
2020-11-26,0.4063,0.4073,0.3382,0.3489,6832997.16,1606435199999,2482576.17808600,18596,3046755.40000000,1109089.42604000,0
2020-11-27,0.349,0.4077,0.3479,0.3832,5505333.95,1606521599999,2084343.95256100,10785,2325605.53000000,876757.54664700,0
2020-11-28,0.3834,0.3909,0.3767,0.3851,1133937.25,1606607999999,435661.75546300,3180,533759.29000000,205348.22082000,0
2020-11-29,0.3848,0.3853,0.3747,0.3807,1264232.72,1606694399999,479461.84135400,2776,490666.80000000,186086.93425800,0
2020-11-30,0.3802,0.4246,0.3802,0.3998,8769699.59,1606780799999,3532839.41463300,16803,3669027.80000000,1474602.68186600,0
2020-12-01,0.3999,0.4296,0.3807,0.3887,7714730.05,1606867199999,3122339.82620600,14319,3162876.29000000,1273691.83209900,0
2020-12-02,0.3883,0.41,0.3811,0.409,4298623.76,1606953599999,1693099.23364400,9030,2191193.32000000,863155.18168900,0
2020-12-03,0.4088,0.5031,0.4088,0.5027,18222642.35,1607039999999,8397506.92412800,38254,7867675.51000000,3638658.80022700,0
2020-12-04,0.5027,0.5105,0.4493,0.4505,15767219.08,1607126399999,7640732.87564600,32218,5593343.39000000,2716548.93727900,0
2020-12-05,0.4501,0.513,0.446,0.5103,10326197.17,1607212799999,5021262.57267900,18931,4195729.54000000,2037220.58690400,0
2020-12-06,0.5094,0.5105,0.4837,0.5018,4381363.39,1607299199999,2173067.27149600,9606,1727055.45000000,856405.93015700,0
2020-12-07,0.5019,0.5166,0.4901,0.5078,4618352.27,1607385599999,2326512.88216300,11777,2042164.17000000,1029530.67285000,0
2020-12-08,0.5078,0.5313,0.4662,0.4726,8031214.07,1607471999999,4079469.21584300,17944,3305744.22000000,1682557.69566300,0
2020-12-09,0.4724,0.5223,0.4646,0.4914,7825525.51,1607558399999,3866099.78847400,14008,3409059.24000000,1682198.37678300,0
2020-12-10,0.492,0.5013,0.47,0.4751,3995254.52,1607644799999,1953487.47044500,7663,1616903.66000000,790385.72733000,0
