datetime,open,high,low,close,volume,Close_time,Quote_asset_volume,Number_of_trades,Taker_buy_base_asset_volume,Taker_buy_quote_asset_volume,Ignore
2018-01-17,999.99,1075.51,755.0,1000.0,436333.67326,1516233599999,398063123.66295320,391331,215412.88029000,196978642.43245640,0
2018-01-18,1000.0,1075.2,924.21,994.0,294545.71207,1516319999999,296964713.70633010,278162,148139.91520000,149318397.09766870,0
2018-01-19,993.3,1079.0,941.0,1032.5,167954.11253,1516406399999,171217738.31622490,171662,87251.78210000,89102808.30262310,0
2018-01-20,1032.5,1165.4,1031.0,1152.75,123352.58362,1516492799999,137333158.12837540,139129,59469.51440000,66105659.55948060,0
2018-01-21,1150.37,1152.69,998.0,1049.0,175031.00789,1516579199999,186353755.57316150,189013,84495.91903000,90104698.15086040,0
2018-01-22,1049.0,1090.15,908.0,993.0,185212.52002,1516665599999,185276703.38114570,200594,85196.91919000,85315603.86565530,0
2018-01-23,993.0,1030.0,909.0,980.0,160159.63958,1516751999999,156053774.30993190,188114,77990.78030000,76164110.43130360,0
2018-01-24,981.2,1074.0,953.09,1061.0,134257.7947,1516838399999,135793371.30359060,164024,65704.16239000,66618089.35354220,0
2018-01-25,1060.34,1115.0,1030.26,1056.52,119415.93495,1516924799999,127855243.16991910,140455,51616.93186000,55173677.07046420,0
2018-01-26,1055.29,1082.0,986.0,1051.03,145113.638,1517011199999,150237011.30051970,168271,65457.65737000,67827452.97853400,0
2018-01-27,1051.03,1127.99,1032.2,1118.99,96894.33839,1517097599999,105043056.37682400,130125,45766.53699000,49629825.89151590,0
2018-01-28,1118.99,1277.0,1112.0,1251.96,143510.73586,1517183999999,173283524.87516750,191653,75218.37986000,90855763.28965220,0
2018-01-29,1251.96,1258.89,1161.65,1177.01,105292.76808,1517270399999,126282956.23860490,172601,48840.57937000,58534935.19062220,0
2018-01-30,1177.01,1186.85,1051.0,1085.5,155278.55404,1517356799999,173857602.76472660,257484,69602.77847000,78061183.25828350,0
2018-01-31,1084.63,1135.0,1029.0,1124.81,100372.03783,1517443199999,109226169.40308700,191394,50640.76647000,55078099.41515020,0
2018-02-01,1125.96,1164.99,981.0,1041.94,203355.29052,1517529599999,220810878.73135090,343466,103607.53527000,112587064.50233980,0
2018-02-02,1041.89,1047.2,783.67,922.3,377375.22874,1517615999999,348077470.81722150,501434,181803.82775000,167889492.18722150,0
